id,pl_hostname,pl_letter,display_name,description,discovery_date,url,title,feature_title,mass_display,planet_type,st_dist,st_optmag,pl_radj,pl_rade,pl_massj,pl_discmethod,image,list_image,short_description,ranger_feature_id,ranger_system_id,ranger_system,exo_id,subtitle,categories,pl_kepflag,pl_facility,long_description
2856,Kepler-1409,b,Kepler-1409 b,"Kepler-1409 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.12 Earths, it takes 0.8 days to complete one orbit of its star, and is 0.0152 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2856/kepler-1409-b/,Kepler-1409 b,Kepler-1409 b,1.12 Earths,Super Earth,2267.0,15.391,0.093,1.04,0.00352,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1409 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.12 Earths, it takes 0.8 days to complete one orbit of its star, and is 0.0152 AU from its star. Its discovery was announced in 2016.",Kepler-1409_b,Kepler-1409,False,Kepler-1409_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2857,Kepler-1410,b,Kepler-1410 b,"Kepler-1410 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.82 Earths, it takes 60.9 days to complete one orbit of its star, and is 0.2543 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2857/kepler-1410-b/,Kepler-1410 b,Kepler-1410 b,3.82 Earths,Super Earth,1197.0,16.319,0.159,1.78,0.012,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1410 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.82 Earths, it takes 60.9 days to complete one orbit of its star, and is 0.2543 AU from its star. Its discovery was announced in 2016.",Kepler-1410_b,Kepler-1410,False,Kepler-1410_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2858,Kepler-1411,b,Kepler-1411 b,"Kepler-1411 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.35 Earths, it takes 86.1 days to complete one orbit of its star, and is 0.4001 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2858/kepler-1411-b/,Kepler-1411 b,Kepler-1411 b,8.35 Earths,Neptune-like,5416.0,15.945,0.252,2.82,0.0263,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-1411 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.35 Earths, it takes 86.1 days to complete one orbit of its star, and is 0.4001 AU from its star. Its discovery was announced in 2016.",Kepler-1411_b,Kepler-1411,False,Kepler-1411_b,A Neptune-like gas giant planet,[],True,Kepler,
2859,Kepler-1412,b,Kepler-1412 b,"Kepler-1412 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.498 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.0461 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2859/kepler-1412-b/,Kepler-1412 b,Kepler-1412 b,0.498 Earths,Terrestrial,2465.0,13.347,0.074,0.83,0.00157,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,"Kepler-1412 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.498 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.0461 AU from its star. Its discovery was announced in 2016.",Kepler-1412_b,Kepler-1412,False,Kepler-1412_b,A rocky world outside our solar system,[],True,Kepler,
2860,Kepler-1413,b,Kepler-1413 b,"Kepler-1413 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.97 Earths, it takes 13.2 days to complete one orbit of its star, and is 0.1066 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2860/kepler-1413-b/,Kepler-1413 b,Kepler-1413 b,3.97 Earths,Super Earth,3808.0,16.473,0.162,1.82,0.0125,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1413 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.97 Earths, it takes 13.2 days to complete one orbit of its star, and is 0.1066 AU from its star. Its discovery was announced in 2016.",Kepler-1413_b,Kepler-1413,False,Kepler-1413_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2861,Kepler-1414,b,Kepler-1414 b,"Kepler-1414 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.04 Earths, it takes 3.5 days to complete one orbit of its star, and is 0.0426 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2861/kepler-1414-b/,Kepler-1414 b,Kepler-1414 b,2.04 Earths,Super Earth,1862.0,14.989,0.11,1.23,0.00642,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1414 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.04 Earths, it takes 3.5 days to complete one orbit of its star, and is 0.0426 AU from its star. Its discovery was announced in 2016.",Kepler-1414_b,Kepler-1414,False,Kepler-1414_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2862,Kepler-1415,b,Kepler-1415 b,"Kepler-1415 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.21 Earths, it takes 0.6 days to complete one orbit of its star, and is 0.0144 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2862/kepler-1415-b/,Kepler-1415 b,Kepler-1415 b,2.21 Earths,Super Earth,3404.0,15.937,0.115,1.29,0.00696,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1415 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.21 Earths, it takes 0.6 days to complete one orbit of its star, and is 0.0144 AU from its star. Its discovery was announced in 2016.",Kepler-1415_b,Kepler-1415,False,Kepler-1415_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2863,Kepler-1416,b,Kepler-1416 b,"Kepler-1416 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.615 Earths, it takes 1.5 days to complete one orbit of its star, and is 0.0257 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2863/kepler-1416-b/,Kepler-1416 b,Kepler-1416 b,0.615 Earths,Terrestrial,3098.0,14.369,0.079,0.88,0.00193,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,"Kepler-1416 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.615 Earths, it takes 1.5 days to complete one orbit of its star, and is 0.0257 AU from its star. Its discovery was announced in 2016.",Kepler-1416_b,Kepler-1416,False,Kepler-1416_b,A rocky world outside our solar system,[],True,Kepler,
2864,Kepler-1417,b,Kepler-1417 b,"Kepler-1417 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.972 Earths, it takes 20.4 days to complete one orbit of its star, and is 0.1431 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2864/kepler-1417-b/,Kepler-1417 b,Kepler-1417 b,0.972 Earths,Terrestrial,3235.0,14.038,0.089,1.0,0.00306,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,"Kepler-1417 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.972 Earths, it takes 20.4 days to complete one orbit of its star, and is 0.1431 AU from its star. Its discovery was announced in 2016.",Kepler-1417_b,Kepler-1417,False,Kepler-1417_b,A rocky world outside our solar system,[],True,Kepler,
2865,Kepler-1418,b,Kepler-1418 b,"Kepler-1418 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.39 Earths, it takes 22.5 days to complete one orbit of its star, and is 0.131 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2865/kepler-1418-b/,Kepler-1418 b,Kepler-1418 b,3.39 Earths,Super Earth,1628.0,15.461,0.148,1.66,0.0107,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1418 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.39 Earths, it takes 22.5 days to complete one orbit of its star, and is 0.131 AU from its star. Its discovery was announced in 2016.",Kepler-1418_b,Kepler-1418,False,Kepler-1418_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2866,Kepler-1419,b,Kepler-1419 b,"Kepler-1419 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.55 Earths, it takes 42.5 days to complete one orbit of its star, and is 0.2391 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2866/kepler-1419-b/,Kepler-1419 b,Kepler-1419 b,8.55 Earths,Neptune-like,4888.0,15.96,0.255,2.86,0.0269,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-1419 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.55 Earths, it takes 42.5 days to complete one orbit of its star, and is 0.2391 AU from its star. Its discovery was announced in 2016.",Kepler-1419_b,Kepler-1419,False,Kepler-1419_b,A Neptune-like gas giant planet,[],True,Kepler,
2867,Kepler-1420,b,Kepler-1420 b,"Kepler-1420 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.18 Earths, it takes 6.7 days to complete one orbit of its star, and is 0.0671 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2867/kepler-1420-b/,Kepler-1420 b,Kepler-1420 b,2.18 Earths,Super Earth,3439.0,15.894,0.114,1.28,0.00687,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1420 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.18 Earths, it takes 6.7 days to complete one orbit of its star, and is 0.0671 AU from its star. Its discovery was announced in 2016.",Kepler-1420_b,Kepler-1420,False,Kepler-1420_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2868,Kepler-1421,b,Kepler-1421 b,"Kepler-1421 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.749 Earths, it takes 6.9 days to complete one orbit of its star, and is 0.0762 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2868/kepler-1421-b/,Kepler-1421 b,Kepler-1421 b,0.749 Earths,Terrestrial,2555.0,12.868,0.083,0.93,0.00236,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,"Kepler-1421 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.749 Earths, it takes 6.9 days to complete one orbit of its star, and is 0.0762 AU from its star. Its discovery was announced in 2016.",Kepler-1421_b,Kepler-1421,False,Kepler-1421_b,A rocky world outside our solar system,[],True,Kepler,
2869,Kepler-1422,b,Kepler-1422 b,"Kepler-1422 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.74 Earths, it takes 18.6 days to complete one orbit of its star, and is 0.1499 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2869/kepler-1422-b/,Kepler-1422 b,Kepler-1422 b,4.74 Earths,Super Earth,8044.0,15.741,0.18,2.02,0.0149,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1422 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.74 Earths, it takes 18.6 days to complete one orbit of its star, and is 0.1499 AU from its star. Its discovery was announced in 2016.",Kepler-1422_b,Kepler-1422,False,Kepler-1422_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2870,Kepler-1423,b,Kepler-1423 b,"Kepler-1423 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.2 Earths, it takes 24 days to complete one orbit of its star, and is 0.1586 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2870/kepler-1423-b/,Kepler-1423 b,Kepler-1423 b,1.2 Earths,Super Earth,1465.0,14.721,0.095,1.06,0.00377,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1423 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.2 Earths, it takes 24 days to complete one orbit of its star, and is 0.1586 AU from its star. Its discovery was announced in 2016.",Kepler-1423_b,Kepler-1423,False,Kepler-1423_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2871,Kepler-1424,b,Kepler-1424 b,"Kepler-1424 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.65 Earths, it takes 29.6 days to complete one orbit of its star, and is 0.1861 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2871/kepler-1424-b/,Kepler-1424 b,Kepler-1424 b,1.65 Earths,Super Earth,2158.0,13.756,0.103,1.16,0.00521,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1424 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.65 Earths, it takes 29.6 days to complete one orbit of its star, and is 0.1861 AU from its star. Its discovery was announced in 2016.",Kepler-1424_b,Kepler-1424,False,Kepler-1424_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2872,Kepler-1425,b,Kepler-1425 b,"Kepler-1425 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.779 Earths, it takes 14.5 days to complete one orbit of its star, and is 0.1038 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2872/kepler-1425-b/,Kepler-1425 b,Kepler-1425 b,0.779 Earths,Terrestrial,2818.0,13.681,0.084,0.94,0.00245,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,"Kepler-1425 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.779 Earths, it takes 14.5 days to complete one orbit of its star, and is 0.1038 AU from its star. Its discovery was announced in 2016.",Kepler-1425_b,Kepler-1425,False,Kepler-1425_b,A rocky world outside our solar system,[],True,Kepler,
2873,Kepler-1426,b,Kepler-1426 b,"Kepler-1426 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.05 Earths, it takes 14.3 days to complete one orbit of its star, and is 0.1187 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2873/kepler-1426-b/,Kepler-1426 b,Kepler-1426 b,3.05 Earths,Super Earth,5538.0,15.464,0.139,1.56,0.00961,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1426 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.05 Earths, it takes 14.3 days to complete one orbit of its star, and is 0.1187 AU from its star. Its discovery was announced in 2016.",Kepler-1426_b,Kepler-1426,False,Kepler-1426_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2874,Kepler-1427,b,Kepler-1427 b,"Kepler-1427 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.37 Earths, it takes 1 days to complete one orbit of its star, and is 0.0197 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2874/kepler-1427-b/,Kepler-1427 b,Kepler-1427 b,1.37 Earths,Super Earth,3980.0,15.601,0.098,1.1,0.0043,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-1427 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.37 Earths, it takes 1 days to complete one orbit of its star, and is 0.0197 AU from its star. Its discovery was announced in 2016.",Kepler-1427_b,Kepler-1427,False,Kepler-1427_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
2906,Kepler-495,b,Kepler-495 b,"Kepler-495 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 23.8 Earths, it takes 3.4 days to complete one orbit of its star, and is 0.0427 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2906/kepler-495-b/,Kepler-495 b,Kepler-495 b,23.8 Earths,Neptune-like,2149.0,14.942,0.467,5.23,0.0749,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-495 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 23.8 Earths, it takes 3.4 days to complete one orbit of its star, and is 0.0427 AU from its star. Its discovery was announced in 2016.",Kepler-495_b,Kepler-495,False,Kepler-495_b,A Neptune-like gas giant planet,[],True,Kepler,
2907,Kepler-954,b,Kepler-954 b,"Kepler-954 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.99 Earths, it takes 16.8 days to complete one orbit of its star, and is 0.118 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2907/kepler-954-b/,Kepler-954 b,Kepler-954 b,5.99 Earths,Neptune-like,704.0,13.095,0.207,2.32,0.0189,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-954 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.99 Earths, it takes 16.8 days to complete one orbit of its star, and is 0.118 AU from its star. Its discovery was announced in 2016.",Kepler-954_b,Kepler-954,False,Kepler-954_b,A Neptune-like gas giant planet,[],True,Kepler,
2908,Kepler-955,b,Kepler-955 b,"Kepler-955 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.96 Earths, it takes 14.5 days to complete one orbit of its star, and is 0.1083 AU from its star. Its discovery was announced in 2016.",2016,/exoplanet-catalog/2908/kepler-955-b/,Kepler-955 b,Kepler-955 b,9.96 Earths,Neptune-like,1795.0,14.734,0.279,3.13,0.0313,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-955 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.96 Earths, it takes 14.5 days to complete one orbit of its star, and is 0.1083 AU from its star. Its discovery was announced in 2016.",Kepler-955_b,Kepler-955,False,Kepler-955_b,A Neptune-like gas giant planet,[],True,Kepler,
